"second","GiannisAntetokounmpo","MalcolmBrogdon","MatthewDellavedova","TonySnell","GregMonroe","JohnHenson","MirzaTeletovic","JasonTerry","KhrisMiddleton","ThonMaker","RashadVaughn","SpencerHawes","TerrenceJones","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
1090,28,15,23,21,11,17,6,10,7,1,3,4,0,1,7,21,5,0
1091,28,15,23,21,11,17,6,10,7,1,3,4,0,1,7,21,5,0
1092,28,15,23,21,11,17,6,10,7,1,3,4,0,1,7,21,5,0
1093,27,15,23,21,11,18,6,10,7,1,3,4,0,1,7,21,5,0
1094,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1095,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1096,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1097,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1098,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1099,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1100,27,15,23,22,11,18,6,9,7,1,3,4,0,1,7,21,5,0
1101,27,16,23,22,12,18,6,8,7,1,3,4,0,1,6,21,5,0
1102,27,16,23,22,11,19,6,8,7,1,3,4,0,1,6,21,5,0
1103,27,16,23,22,10,19,6,8,7,2,3,4,0,1,6,21,5,0
1104,27,16,23,22,10,19,6,8,7,2,3,4,0,1,6,21,5,0
1105,27,16,23,22,10,19,6,9,7,2,2,4,0,1,6,21,5,0
1106,27,15,23,23,10,19,6,9,7,2,2,4,0,1,6,21,5,0
1107,27,15,23,24,10,19,6,8,7,2,2,4,0,1,6,21,5,0
1108,28,15,23,23,10,19,5,8,7,2,3,4,0,1,6,21,5,0
1109,28,15,23,23,10,19,5,8,7,2,3,4,0,1,6,21,5,0
1110,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1111,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1112,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1113,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1114,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1115,28,15,23,23,10,19,5,8,7,2,3,4,0,1,5,22,5,0
1116,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1117,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1118,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1119,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1120,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1121,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1122,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1123,28,16,22,26,10,19,5,6,8,2,2,3,0,1,5,22,5,0
1124,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1125,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1126,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1127,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1128,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1129,29,16,22,26,10,19,5,6,8,2,2,2,0,1,5,22,5,0
1130,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1131,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1132,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1133,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1134,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1135,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1136,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1137,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1138,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1139,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1140,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1141,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1142,30,16,22,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1143,30,17,21,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1144,30,17,21,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1145,30,17,21,27,10,19,4,6,7,2,2,2,0,1,5,22,5,0
1146,30,17,21,27,9,20,4,6,7,2,2,2,0,1,5,22,5,0
1147,30,17,21,27,9,20,4,6,7,2,2,2,0,1,5,22,5,0
1148,30,17,21,27,9,20,4,6,7,2,2,2,0,1,5,22,5,0
1149,30,18,20,27,8,20,4,6,7,2,2,2,0,1,5,22,6,0
1150,30,18,20,27,8,20,4,6,7,2,2,2,0,1,5,22,6,0
1151,30,18,20,27,9,19,4,6,7,2,2,2,0,1,5,22,6,0
1152,30,18,20,27,9,19,4,6,7,2,2,2,0,1,5,22,6,0
1153,30,18,20,27,9,19,4,6,7,2,2,2,0,1,5,22,6,0
1154,30,18,20,27,9,19,4,6,7,2,2,2,0,1,5,22,6,0
1155,30,18,20,27,9,19,4,6,7,2,2,2,0,1,5,22,6,0
1156,30,18,20,27,8,20,4,6,7,2,2,2,0,1,5,22,6,0
1157,30,18,20,26,8,21,4,6,7,2,2,2,0,1,5,22,6,0
1158,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1159,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1160,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1161,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1162,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1163,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1164,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1165,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1166,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1167,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1168,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1169,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1170,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1171,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1172,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1173,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1174,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1175,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1176,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1177,30,18,20,27,8,21,4,6,7,2,1,2,0,1,5,22,6,0
1178,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1179,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1180,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1181,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1182,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1183,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1184,30,19,20,27,7,21,4,6,7,2,1,2,0,1,5,22,6,0
1185,31,19,20,27,6,22,4,6,6,2,1,2,0,1,5,22,6,0
1186,31,19,20,27,6,22,4,6,6,2,1,2,0,1,5,22,6,0
1187,31,19,20,27,6,22,4,6,6,2,1,2,0,1,5,22,6,0
1188,31,19,20,27,6,22,4,6,6,2,1,2,0,1,5,22,6,0
1189,31,19,20,27,6,22,4,6,6,2,1,2,0,1,5,22,6,0
1190,31,18,21,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1191,31,18,21,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1192,31,18,21,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1193,31,18,21,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1194,31,18,21,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1195,31,17,22,27,6,22,3,6,6,2,1,2,0,1,5,23,6,0
1196,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1197,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1198,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1199,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1200,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1201,31,17,22,27,5,22,3,6,6,3,1,2,0,1,5,23,6,0
1202,31,17,22,27,6,21,3,6,6,3,1,2,0,1,5,23,6,0
1203,31,17,22,27,6,21,3,6,6,3,1,2,0,1,5,23,6,0
1204,31,17,22,27,6,21,3,6,6,3,1,2,0,1,5,23,6,0
1205,31,17,22,27,6,21,3,6,6,3,1,2,0,1,5,23,6,0
1206,31,17,22,27,6,21,3,6,6,3,1,2,0,1,5,23,6,0
1207,31,17,22,28,6,21,3,5,6,3,1,2,0,1,5,23,6,0
1208,31,17,22,28,6,21,3,5,6,3,1,2,0,1,5,23,6,0
1209,31,17,22,28,6,21,3,5,6,3,1,2,0,1,5,23,6,0
1210,31,17,22,28,6,21,3,5,6,3,1,2,0,1,5,23,6,0
1211,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1212,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1213,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1214,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1215,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1216,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1217,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1218,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1219,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1220,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1221,31,17,22,28,6,21,3,5,7,3,1,2,0,0,5,23,6,0
1222,31,17,22,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1223,31,17,22,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1224,31,17,22,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1225,31,16,23,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1226,31,16,23,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1227,31,16,23,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1228,31,16,23,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1229,31,16,23,28,6,21,3,5,7,3,1,2,0,0,4,24,6,0
1230,32,16,22,28,6,21,2,5,8,3,1,2,0,0,4,24,6,0
1231,32,16,22,28,6,21,2,5,8,3,1,2,0,0,4,24,6,0
1232,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1233,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1234,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1235,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1236,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1237,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1238,32,16,24,27,6,20,2,4,8,3,1,2,0,0,4,24,7,0
1239,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1240,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1241,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1242,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1243,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1244,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1245,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1246,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1247,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1248,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1249,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1250,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1251,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1252,32,16,24,28,6,20,2,4,7,3,1,2,0,0,4,24,7,0
1253,31,16,24,28,6,20,2,4,7,3,1,2,0,0,5,24,7,0
1254,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1255,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1256,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1257,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1258,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1259,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1260,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1261,31,15,25,28,6,20,2,4,7,3,1,2,0,0,4,25,7,0
1262,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1263,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1264,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1265,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1266,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1267,31,15,25,29,7,20,2,3,7,2,1,2,0,0,4,25,7,0
1268,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1269,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1270,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1271,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1272,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1273,31,15,25,29,7,20,2,3,7,2,2,2,0,0,4,24,7,0
1274,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1275,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1276,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1277,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1278,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1279,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1280,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1281,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1282,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1283,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1284,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1285,29,15,25,29,7,20,2,3,7,2,2,2,0,0,6,24,7,0
1286,30,14,25,30,7,19,2,3,7,2,2,2,0,0,5,24,8,0
1287,30,14,25,30,7,19,2,3,7,2,2,2,0,0,5,24,8,0
1288,30,14,25,30,7,19,2,3,7,2,2,2,0,0,5,24,8,0
1289,30,14,25,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1290,30,14,25,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1291,30,14,25,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1292,30,14,25,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1293,30,14,25,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1294,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1295,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1296,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1297,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1298,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1299,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1300,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1301,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1302,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1303,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1304,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1305,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1306,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1307,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1308,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1309,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1310,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1311,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1312,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1313,29,14,26,30,7,20,2,3,7,2,2,2,0,0,5,24,7,0
1314,28,14,26,30,7,20,2,4,7,2,2,2,0,0,5,24,7,0
1315,28,14,26,30,7,20,2,4,7,2,2,2,0,0,5,24,7,0
1316,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1317,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1318,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1319,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1320,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1321,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1322,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1323,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1324,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1325,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1326,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1327,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1328,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1329,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1330,28,14,26,30,8,20,2,4,7,2,2,2,0,0,5,24,6,0
1331,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1332,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1333,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1334,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1335,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1336,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1337,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1338,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1339,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1340,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1341,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1342,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1343,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1344,28,15,25,30,8,21,2,4,7,2,2,2,0,0,5,24,5,0
1345,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1346,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1347,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1348,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1349,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1350,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1351,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1352,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1353,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1354,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1355,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1356,28,15,25,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1357,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1358,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1359,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1360,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1361,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1362,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1363,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1364,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1365,28,14,26,30,9,20,2,4,7,2,2,2,0,0,5,24,5,0
1366,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1367,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1368,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1369,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1370,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1371,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1372,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1373,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1374,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1375,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1376,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1377,28,13,26,31,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1378,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1379,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1380,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1381,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1382,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1383,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1384,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1385,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1386,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1387,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1388,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1389,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1390,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1391,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1392,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1393,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1394,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1395,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1396,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1397,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1398,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1399,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1400,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1401,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1402,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1403,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1404,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1405,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1406,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1407,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1408,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1409,26,13,26,31,9,20,3,5,7,3,2,2,0,0,5,24,4,0
1410,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1411,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1412,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1413,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1414,27,13,26,31,9,20,2,5,7,3,2,2,0,0,5,24,4,0
1415,27,13,26,32,9,20,2,4,7,3,2,2,0,0,5,24,4,0
1416,28,13,26,32,9,20,2,4,7,3,2,2,0,0,4,24,4,0
1417,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1418,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1419,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1420,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1421,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1422,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1423,28,14,26,32,8,20,2,4,7,3,2,2,0,0,4,24,4,0
1424,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1425,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1426,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1427,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1428,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1429,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1430,29,14,26,32,8,20,2,4,7,3,2,2,0,0,3,24,4,0
1431,29,13,26,32,8,19,2,4,7,4,2,2,0,0,3,25,4,0
1432,29,13,26,32,8,19,2,4,7,4,2,2,0,0,3,25,4,0
1433,29,13,26,32,8,19,2,4,7,4,2,2,0,0,3,25,4,0
1434,29,13,26,32,8,19,2,4,7,4,2,2,0,0,3,25,4,0
1435,29,13,26,32,7,19,1,4,7,4,2,2,0,0,3,26,5,0
1436,31,13,26,32,6,19,1,1,8,6,2,1,0,0,3,26,5,0
1437,32,12,26,32,6,19,1,1,8,6,2,1,0,0,3,26,5,0
1438,32,12,26,32,6,19,1,1,8,6,2,1,0,0,3,26,5,0
1439,33,13,25,32,4,20,1,1,8,6,2,1,0,0,3,26,5,0
1440,34,11,26,32,3,21,1,1,8,6,2,1,0,0,3,26,5,0
1441,35,9,27,35,1,21,1,1,6,7,1,0,0,0,3,26,7,0
1442,35,9,27,35,1,21,1,1,6,7,1,0,0,0,3,26,7,0
1443,35,9,27,35,1,21,1,1,6,7,1,0,0,0,3,26,7,0
1444,35,9,27,35,1,21,1,1,6,7,1,0,0,0,3,26,7,0
