"second","TerrenceJones","RashadVaughn","MalcolmBrogdon","SpencerHawes","TonySnell","GiannisAntetokounmpo","KhrisMiddleton","MirzaTeletovic","JasonTerry","MatthewDellavedova","GregMonroe","ThonMaker","JohnHenson","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
1117,0,4,30,5,53,57,12,12,13,46,12,6,43,1,8,45,8,0
1118,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1119,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1120,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1121,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1122,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1123,0,4,31,5,53,57,12,12,13,45,12,6,43,1,8,45,8,0
1124,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1125,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1126,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1127,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1128,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1129,0,4,31,4,54,58,12,12,12,45,12,6,43,1,8,45,8,0
1130,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1131,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1132,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1133,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1134,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1135,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1136,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1137,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1138,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1139,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1140,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1141,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1142,0,4,31,4,55,59,11,11,12,45,12,6,43,1,8,45,8,0
1143,0,4,32,4,55,59,11,11,12,44,12,6,43,1,8,45,8,0
1144,0,4,32,4,55,59,11,11,12,44,12,6,43,1,8,45,8,0
1145,0,4,32,4,55,59,11,11,12,44,12,6,43,1,8,45,8,0
1146,0,4,32,4,55,59,11,11,12,44,11,6,44,1,8,45,8,0
1147,0,4,32,4,55,59,11,11,12,44,11,6,44,1,8,45,8,0
1148,0,4,32,4,55,59,11,11,12,44,11,6,44,1,8,45,8,0
1149,0,4,33,4,55,59,11,11,12,43,10,6,44,1,8,45,9,0
1150,0,4,33,4,55,59,11,11,12,43,10,6,44,1,8,45,9,0
1151,0,4,33,4,55,59,11,11,12,43,11,6,43,1,8,45,9,0
1152,0,4,33,4,55,59,11,11,12,43,11,6,43,1,8,45,9,0
1153,0,4,33,4,55,59,11,11,12,43,11,6,43,1,8,45,9,0
1154,0,4,33,4,55,59,11,11,12,43,11,6,43,1,8,45,9,0
1155,0,4,33,4,55,59,11,11,12,43,11,6,43,1,8,45,9,0
1156,0,4,33,4,55,59,11,11,12,43,10,6,44,1,8,45,9,0
1157,0,4,33,4,54,59,11,11,12,43,10,6,46,1,8,45,8,0
1158,0,3,33,4,55,59,11,11,12,43,10,6,46,1,8,45,8,0
1159,0,3,33,4,55,59,11,11,12,43,10,6,46,1,8,45,8,0
1160,0,3,33,4,55,59,11,11,12,43,10,6,46,1,8,45,8,0
1161,0,3,33,4,55,59,11,11,12,43,10,6,46,1,8,45,8,0
1162,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1163,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1164,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1165,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1166,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1167,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1168,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1169,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1170,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1171,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1172,0,3,33,4,55,59,11,11,12,43,10,6,45,1,8,45,9,0
1173,0,3,33,4,55,59,12,11,11,43,11,6,44,1,8,45,9,0
1174,0,3,33,4,55,59,13,10,11,43,11,6,44,1,8,45,9,0
1175,0,3,33,4,55,59,13,10,11,43,11,6,44,1,8,45,9,0
1176,0,3,33,4,56,59,13,10,11,43,11,5,44,1,8,45,9,0
1177,0,3,33,4,56,59,13,10,11,43,11,5,44,1,8,45,9,0
1178,0,3,34,4,56,59,13,10,11,43,10,5,44,1,8,45,9,0
1179,0,3,34,4,56,59,13,10,11,43,10,5,44,1,8,45,9,0
1180,0,3,34,4,56,59,13,10,11,43,10,5,44,1,8,45,9,0
1181,0,3,34,4,56,59,13,10,11,43,10,5,44,1,8,45,9,0
1182,0,3,34,4,56,59,13,10,11,43,10,5,44,1,8,45,9,0
1183,0,3,34,4,56,59,13,9,11,43,11,5,44,1,8,45,9,0
1184,0,3,34,4,56,59,13,9,11,43,11,5,44,1,8,45,9,0
1185,0,3,34,4,56,60,12,9,11,43,10,5,45,1,8,45,9,0
1186,0,3,34,4,56,60,12,9,11,43,10,5,45,1,8,45,9,0
1187,0,3,34,4,56,60,12,9,11,43,10,5,45,1,8,45,9,0
1188,0,3,34,4,56,60,12,9,11,43,10,5,45,1,8,45,9,0
1189,0,3,34,4,56,60,12,9,11,43,10,5,45,1,8,45,9,0
1190,0,3,33,4,56,60,12,8,11,44,10,5,45,1,8,46,9,0
1191,0,3,33,4,56,60,12,8,11,44,10,5,45,1,8,46,9,0
1192,0,3,32,4,56,61,12,8,11,44,10,5,45,1,8,46,9,0
1193,0,3,32,4,56,61,12,8,11,44,10,5,45,1,8,46,9,0
1194,0,3,32,4,56,61,12,8,11,44,10,5,45,1,8,46,9,0
1195,0,3,31,4,56,61,12,8,11,45,10,5,45,1,8,46,9,0
1196,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1197,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1198,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1199,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1200,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1201,0,3,31,4,56,60,13,9,11,44,9,6,45,1,8,46,9,0
1202,0,3,31,4,56,60,13,9,11,44,10,6,44,1,8,46,9,0
1203,0,3,31,4,56,60,13,9,11,44,10,6,44,1,8,46,9,0
1204,0,3,31,4,56,60,13,9,11,44,10,6,44,1,8,46,9,0
1205,0,3,31,4,56,60,13,9,11,44,10,6,43,1,8,46,10,0
1206,0,3,31,4,56,60,13,9,10,44,10,6,43,1,8,47,10,0
1207,0,3,31,4,57,60,13,9,9,44,10,6,43,1,8,47,10,0
1208,0,3,31,4,57,60,13,9,9,44,10,6,43,1,8,47,10,0
1209,0,3,31,4,57,60,13,9,9,44,10,6,43,1,8,47,10,0
1210,0,3,31,4,57,60,13,9,9,44,10,6,43,1,8,47,10,0
1211,0,3,31,4,57,60,14,9,9,44,10,6,43,0,8,47,10,0
1212,0,3,31,4,57,60,14,9,9,44,10,6,43,0,8,47,10,0
1213,0,3,31,4,57,61,14,8,9,45,10,6,42,0,8,47,10,0
1214,0,3,31,4,57,61,14,8,9,45,10,6,42,0,8,47,10,0
1215,0,3,31,4,57,61,14,8,9,45,10,6,42,0,8,47,10,0
1216,0,3,32,4,57,61,14,8,9,45,10,6,43,0,7,47,9,0
1217,0,3,32,4,57,61,14,8,9,45,10,6,43,0,7,47,9,0
1218,0,3,32,4,56,62,14,8,8,45,11,6,43,0,7,47,9,0
1219,0,3,32,4,56,62,14,8,8,45,11,6,43,0,7,47,9,0
1220,0,3,32,4,56,62,14,8,8,45,11,6,43,0,7,47,9,0
1221,0,3,32,4,56,62,14,8,8,45,11,6,43,0,7,47,9,0
1222,0,3,32,4,56,62,14,8,8,45,11,6,43,0,6,48,9,0
1223,0,3,32,4,56,62,14,8,8,45,11,6,43,0,6,48,9,0
1224,0,3,32,4,56,62,14,8,8,45,12,5,43,0,6,48,9,0
1225,0,3,31,4,56,62,14,8,8,46,12,5,42,0,6,48,10,0
1226,0,3,31,4,56,62,14,8,8,46,12,5,42,0,6,48,10,0
1227,0,3,32,4,56,62,14,7,8,46,12,5,42,0,6,48,10,0
1228,0,3,32,4,56,62,14,7,8,46,12,5,42,0,6,48,10,0
1229,0,3,32,4,56,62,14,7,8,46,12,5,42,0,6,48,10,0
1230,0,3,32,4,56,63,15,6,8,45,12,5,42,0,6,48,10,0
1231,0,3,32,4,56,63,15,6,8,45,12,5,42,0,6,48,10,0
1232,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1233,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1234,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1235,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1236,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1237,0,3,32,4,55,63,15,6,7,47,12,5,41,0,6,48,11,0
1238,0,3,32,4,55,63,15,5,7,47,12,5,41,0,7,48,11,0
1239,0,3,32,4,56,63,14,5,7,47,12,5,41,0,7,48,11,0
1240,0,3,32,4,56,63,14,5,7,47,12,5,41,0,7,48,11,0
1241,0,3,32,4,56,63,13,5,7,47,12,5,41,0,8,48,11,0
1242,0,3,32,4,56,63,13,5,7,47,12,5,41,0,8,48,11,0
1243,0,3,32,4,56,63,13,5,7,47,12,5,41,0,8,48,11,0
1244,0,3,32,4,56,63,13,5,7,47,12,5,41,0,8,48,11,0
1245,0,3,32,4,56,62,13,5,7,47,12,5,41,0,9,48,11,0
1246,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1247,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1248,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1249,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1250,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1251,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1252,0,3,32,4,56,62,13,6,7,47,12,5,41,0,9,47,11,0
1253,0,3,32,4,56,61,13,6,7,47,12,5,41,0,10,47,11,0
1254,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1255,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1256,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1257,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1258,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1259,0,3,31,4,56,61,13,6,7,48,12,5,41,0,9,48,11,0
1260,0,3,31,4,57,61,12,6,7,48,12,5,41,0,9,48,11,0
1261,0,3,31,4,57,61,12,6,7,48,12,5,41,0,9,48,11,0
1262,0,3,31,4,58,61,12,6,6,48,13,4,41,0,9,48,11,0
1263,0,3,31,4,58,61,12,6,6,48,13,4,41,0,9,48,11,0
1264,0,3,31,4,58,61,12,6,6,48,13,4,41,0,9,48,11,0
1265,0,3,31,4,58,61,12,6,6,48,13,4,41,0,9,48,11,0
1266,0,3,31,4,58,61,12,6,6,48,14,4,40,0,9,48,11,0
1267,0,3,31,4,58,61,12,6,6,48,14,4,40,0,9,48,11,0
1268,0,4,31,4,58,61,12,6,6,48,14,4,39,0,9,47,12,0
1269,0,4,31,4,58,61,12,6,6,48,14,4,38,0,9,47,13,0
1270,0,4,32,4,57,61,12,6,6,48,14,4,38,0,9,47,13,0
1271,0,4,32,4,57,61,12,6,6,48,14,4,38,0,9,47,13,0
1272,0,4,32,4,57,61,12,6,6,48,14,4,38,0,9,47,13,0
1273,0,4,32,4,57,61,12,6,6,48,14,4,38,0,9,47,13,0
1274,0,4,32,4,57,59,12,6,6,48,14,4,38,0,11,47,13,0
1275,0,4,32,4,57,59,12,6,6,48,14,4,38,0,11,47,13,0
1276,0,4,32,4,57,59,12,6,6,48,14,4,38,0,11,47,13,0
1277,0,4,32,4,57,59,12,6,6,48,14,4,38,0,11,47,13,0
1278,0,4,32,4,57,59,12,6,6,48,14,3,38,0,12,47,13,0
1279,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1280,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1281,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1282,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1283,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1284,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1285,0,4,32,3,57,59,12,6,6,48,14,4,38,0,12,47,13,0
1286,0,4,31,3,58,60,12,6,6,48,14,4,37,0,11,47,14,0
1287,0,4,31,3,58,60,12,6,6,48,14,4,37,0,11,47,14,0
1288,0,4,31,3,58,60,12,6,6,48,14,4,37,0,11,47,14,0
1289,0,4,31,3,58,60,12,6,6,48,14,4,38,0,11,47,13,0
1290,0,4,31,3,58,60,12,6,6,48,14,4,38,0,11,47,13,0
1291,0,4,31,3,58,60,12,6,6,48,15,4,37,0,11,47,13,0
1292,0,4,31,3,58,60,12,6,6,48,15,4,37,0,11,47,13,0
1293,0,4,31,3,58,60,12,6,6,48,15,4,37,0,11,47,13,0
1294,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1295,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1296,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1297,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1298,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1299,0,4,31,3,58,59,12,6,6,49,15,4,37,0,11,47,13,0
1300,0,4,31,3,58,59,12,6,6,49,16,4,36,0,11,47,13,0
1301,0,4,31,3,58,59,12,6,6,49,16,4,36,0,11,47,13,0
1302,0,4,31,3,58,59,12,6,6,49,16,4,36,0,11,47,13,0
1303,0,4,31,3,58,59,12,6,6,49,16,4,36,0,11,47,13,0
1304,0,4,31,3,58,59,12,6,6,49,16,4,36,0,11,47,13,0
1305,0,4,30,3,58,59,12,6,6,50,16,4,36,0,11,47,13,0
1306,0,4,30,3,58,59,12,6,6,50,16,4,36,0,11,47,13,0
1307,0,4,30,3,58,59,12,6,6,50,16,4,36,0,11,47,13,0
1308,0,4,30,3,58,59,12,6,6,50,16,4,36,0,11,47,13,0
1309,0,4,30,3,58,59,12,6,6,50,16,4,36,0,11,47,13,0
1310,0,4,30,3,59,59,12,6,5,50,16,4,36,0,11,47,13,0
1311,0,4,30,3,59,59,12,6,5,50,16,4,36,0,11,47,13,0
1312,0,4,30,3,59,59,12,6,5,50,16,4,36,0,11,47,13,0
1313,0,4,30,3,59,59,12,6,5,50,16,4,36,0,11,47,13,0
1314,0,4,30,3,59,58,12,6,6,50,16,4,36,0,11,47,13,0
1315,0,4,30,3,59,58,12,6,6,50,16,4,36,0,11,47,13,0
1316,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1317,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1318,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1319,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1320,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1321,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1322,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1323,0,4,30,3,59,58,12,6,6,50,17,4,36,0,11,47,12,0
1324,0,4,30,3,59,58,12,7,6,50,17,4,36,0,11,46,12,0
1325,0,4,30,3,59,58,12,7,6,50,17,4,36,0,11,46,12,0
1326,0,4,30,3,59,58,13,7,6,50,16,4,36,0,11,46,12,0
1327,0,4,30,3,59,58,13,7,6,50,16,4,36,0,11,46,12,0
1328,0,4,30,3,59,58,13,7,6,50,16,4,36,0,11,46,12,0
1329,0,4,30,3,59,58,13,7,6,50,16,4,36,0,11,46,12,0
1330,0,4,30,3,59,58,13,7,6,50,16,4,36,0,11,46,12,0
1331,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1332,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1333,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1334,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1335,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1336,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1337,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1338,0,4,31,3,59,58,13,7,6,49,16,4,37,0,11,46,11,0
1339,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1340,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1341,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1342,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1343,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1344,0,3,31,3,60,58,13,7,6,49,16,4,37,0,11,46,11,0
1345,0,3,31,3,60,58,13,7,6,49,17,4,36,0,11,46,11,0
1346,0,3,31,3,60,58,13,7,6,49,17,4,36,0,11,46,11,0
1347,0,3,31,3,60,58,13,7,6,49,17,4,36,0,11,46,11,0
1348,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1349,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1350,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1351,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1352,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1353,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1354,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1355,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1356,0,3,31,3,60,58,13,7,6,49,18,4,35,0,11,46,11,0
1357,0,3,30,3,60,58,13,7,6,50,18,4,35,0,11,46,11,0
1358,0,3,30,3,60,58,13,7,6,50,18,4,35,0,11,46,11,0
1359,0,3,30,3,60,58,13,7,6,50,18,4,35,0,11,46,11,0
1360,0,3,30,3,60,58,13,7,6,50,18,4,35,0,11,46,11,0
1361,0,3,30,3,60,58,13,7,6,51,18,4,35,0,11,45,11,0
1362,0,3,30,3,60,58,13,7,6,51,18,4,35,0,11,45,11,0
1363,0,3,30,3,60,58,13,7,6,51,18,4,35,0,11,45,11,0
1364,0,3,30,3,60,58,13,7,6,51,18,4,35,0,11,45,11,0
1365,0,3,30,3,60,58,13,7,6,51,18,4,35,0,11,45,11,0
1366,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1367,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1368,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1369,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1370,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1371,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1372,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1373,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1374,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1375,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1376,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1377,0,3,29,3,61,58,13,7,6,51,18,5,35,0,11,45,10,0
1378,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1379,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1380,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1381,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1382,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1383,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1384,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1385,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1386,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1387,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1388,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1389,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1390,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1391,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1392,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1393,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1394,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1395,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1396,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1397,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1398,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1399,0,3,29,3,61,57,13,7,7,51,18,5,35,0,11,45,10,0
1400,0,3,29,3,61,56,13,8,7,51,18,5,35,0,11,45,10,0
1401,0,3,28,3,62,56,13,8,7,51,18,5,35,0,11,45,10,0
1402,0,3,28,3,62,56,13,8,7,51,18,5,35,0,11,45,10,0
1403,0,3,28,3,62,56,13,8,7,51,18,5,35,0,11,45,10,0
1404,0,3,28,3,62,56,13,8,7,51,18,5,35,0,11,45,10,0
1405,0,3,28,3,62,56,13,8,7,51,18,5,35,0,11,45,10,0
1406,0,3,29,3,62,56,12,8,7,51,18,5,35,0,11,45,10,0
1407,0,3,29,3,62,56,12,8,7,51,18,5,35,0,11,45,10,0
1408,0,3,29,3,62,56,12,8,7,51,18,5,35,0,11,45,10,0
1409,0,3,29,3,62,56,12,8,7,51,18,5,35,0,11,45,10,0
1410,0,3,29,3,62,57,12,7,7,51,18,5,35,0,11,45,10,0
1411,0,3,29,3,62,57,12,7,7,51,18,5,35,0,11,45,10,0
1412,0,3,29,3,62,57,12,7,7,51,18,5,35,0,11,45,10,0
1413,0,3,29,3,62,57,12,6,7,51,18,5,35,0,11,46,10,0
1414,0,3,29,3,62,57,12,6,7,51,17,5,36,0,11,46,10,0
1415,0,3,29,3,63,57,12,6,6,51,17,5,36,0,11,46,10,0
1416,0,3,29,3,63,58,12,6,6,51,17,5,36,0,10,46,10,0
1417,0,3,29,3,63,58,13,6,6,51,15,6,36,0,10,46,10,0
1418,0,3,29,3,63,58,14,6,6,50,15,7,35,0,10,46,10,0
1419,0,3,29,3,63,58,14,6,6,50,14,8,35,0,10,46,10,0
1420,0,3,29,3,63,58,14,6,6,50,14,8,35,0,10,46,10,0
1421,0,3,29,3,63,58,14,6,6,50,14,8,35,0,10,46,10,0
1422,0,3,29,3,63,58,14,6,6,50,14,8,34,0,10,47,10,0
1423,0,2,29,3,63,58,14,7,6,50,14,8,34,0,10,47,10,0
1424,0,2,29,3,63,59,14,7,6,50,14,8,34,0,9,47,10,0
1425,0,2,28,3,64,59,14,7,6,50,14,8,34,0,9,47,10,0
1426,0,2,28,3,65,59,14,7,5,50,14,8,34,0,9,47,10,0
1427,0,2,28,3,65,59,14,7,5,50,14,8,34,0,9,47,10,0
1428,0,2,28,3,65,59,14,7,5,50,14,8,34,0,9,47,10,0
1429,0,2,28,3,65,59,14,7,5,50,14,8,34,0,9,47,10,0
1430,0,2,28,3,65,59,14,7,5,50,14,8,34,0,9,47,10,0
1431,0,2,27,3,65,59,14,7,5,50,14,9,33,0,9,48,10,0
1432,0,2,27,3,65,59,14,7,5,50,14,9,33,0,9,48,10,0
1433,0,2,27,3,65,59,14,7,5,50,14,9,33,0,9,48,10,0
1434,0,2,27,3,65,59,14,7,5,50,13,10,33,0,9,48,10,0
1435,0,2,27,3,65,59,14,6,5,50,11,10,34,0,9,49,11,0
1436,0,2,27,2,65,61,15,6,2,50,10,12,34,0,9,49,11,0
1437,0,2,26,2,65,63,15,5,2,50,9,13,34,0,9,49,11,0
1438,0,2,26,1,65,63,15,5,1,50,8,15,35,0,9,49,11,0
1439,0,2,27,1,65,65,15,4,1,49,6,15,37,0,8,50,10,0
1440,0,2,26,1,65,66,15,2,1,50,5,16,38,0,8,50,10,0
1441,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1442,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1443,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1444,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1445,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1446,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1447,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1448,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1449,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1450,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1451,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1452,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1453,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1454,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1455,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1456,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1457,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1458,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1459,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1460,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1461,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1462,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1463,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1464,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1465,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1466,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1467,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1468,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1469,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1470,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
1471,0,1,23,0,70,69,13,1,1,49,1,19,41,0,6,50,11,0
